epoch,loss_G,loss_D,FID,KID,JSD,SSIM,PSNR,LPIPS
1,0.682317853,-1.459439158,,,,,,
2,0.610219479,-1.408518672,,,,,,
3,0.613679826,-1.411435127,,,,,,
4,0.57043004,-1.31886363,,,,,,
5,0.604727805,-1.281479597,235.855272,0.212502524,0.549016771,0.160411762,12.74534518,0.501077652
6,0.588360548,-1.251633167,,,,,,
7,0.560583711,-1.179973125,,,,,,
8,0.597487688,-1.2816782,,,,,,
9,0.622934818,-1.310831666,,,,,,
10,0.615787506,-1.302881122,138.521226,0.087041862,0.499308319,0.348923636,13.44627955,0.346878469
11,0.553607345,-1.220718622,,,,,,
12,0.6536901,-1.367785692,,,,,,
13,0.622732878,-1.344035745,,,,,,
14,0.477587879,-1.116312027,,,,,,
15,0.642945647,-1.341381311,148.2813096,0.095098309,0.510211074,0.318879044,13.03830101,0.365595758
16,0.630669057,-1.326726198,,,,,,
17,0.604382634,-1.299679756,,,,,,
18,0.491642654,-1.007489443,,,,,,
19,0.600876212,-1.266758919,,,,,,
20,0.591792107,-1.245257616,129.4156631,0.093912348,0.511827794,0.298684404,12.93457508,0.387705803
21,0.616848826,-1.392544866,,,,,,
22,0.50402081,-1.161845922,,,,,,
23,0.61337316,-1.254925966,,,,,,
24,0.583500564,-1.271797657,,,,,,
25,0.551956773,-1.171604633,161.815367,0.076292932,0.460635638,0.345666309,13.545484,0.317952931
26,0.654280782,-1.356989264,,,,,,
27,0.53310436,-1.185753107,,,,,,
28,0.648080826,-1.355077028,,,,,,
29,0.555939138,-0.997077167,,,,,,
30,0.508010209,-1.14385736,154.7112346,0.07371188,0.474396828,0.363439064,12.96320034,0.334161758
31,0.395736873,-1.163396001,,,,,,
32,0.525301695,-1.199826956,,,,,,
33,0.561760008,-1.131043673,,,,,,
34,0.570133924,-1.068949103,,,,,,
35,0.081455544,-0.939528644,146.8444466,0.06126114,0.455409963,0.381719738,13.22200414,0.315137357
36,-0.012231689,-0.742413938,,,,,,
37,0.593864024,-0.748521566,,,,,,
38,0.640540838,-1.317897558,,,,,,
39,0.402128071,-1.023662567,,,,,,
40,0.388436615,-0.8982777,137.7208605,0.057154696,0.484192915,0.379237586,13.13885056,0.342650831
41,0.606850624,-1.03695488,,,,,,
42,0.57912302,-1.212134123,,,,,,
43,0.009082405,-0.760632396,,,,,,
44,0.624555528,-1.340512156,,,,,,
45,0.61263752,-1.310477495,144.6810459,0.055885501,0.508877151,0.358054188,12.57859296,0.344153047
46,0.618284702,-0.90139848,,,,,,
47,0.550263166,-0.991676688,,,,,,
48,0.615769148,-1.307751179,,,,,,
49,0.595249534,-0.839266717,,,,,,
50,0.614008069,-1.221781969,164.7651147,0.053131148,0.504646837,0.358368339,12.85706161,0.335504949
51,0.60133332,-1.289397836,,,,,,
52,0.505924463,-1.091093659,,,,,,
53,0.558149159,-0.809363961,,,,,,
54,0.534136653,-1.145381451,,,,,,
55,0.572912216,-1.252247095,172.1869006,0.054053627,0.513764321,0.351448483,12.78316255,0.352939457
56,0.617875338,-1.150481701,,,,,,
57,0.619862616,-1.200977087,,,,,,
58,0.553584278,-1.150675654,,,,,,
59,0.616939187,-1.31257081,,,,,,
60,0.556555033,-1.062394977,131.5429763,0.058177192,0.508145278,0.356494124,12.99966423,0.344182193
61,0.412685245,-1.093826771,,,,,,
62,0.606688678,-1.29538095,,,,,,
63,0.605446339,-1.229390264,,,,,,
64,0.588620067,-1.245714784,,,,,,
65,0.206790581,-0.857682824,153.251592,0.056975313,0.506742434,0.354315101,13.05296101,0.354542196
66,0.624338388,-1.307198524,,,,,,
67,0.593002498,-1.141814351,,,,,,
68,0.575588405,-1.266962528,,,,,,
69,0.509970367,-1.044414163,,,,,,
70,0.566511035,-1.224614859,161.4770986,0.057840928,0.500685933,0.356080004,12.77827722,0.347379565
71,0.546185374,-1.206806898,,,,,,
72,0.619161665,-1.287986279,,,,,,
73,0.534979582,-0.730797172,,,,,,
74,0.619128764,-1.279417753,,,,,,
75,0.050051581,-0.788030386,115.7991996,0.04942866,0.533716862,0.366550793,12.84403839,0.344450891
76,0.432144225,-0.96903038,,,,,,
77,0.582094669,-1.196391106,,,,,,
78,0.53418225,-1.106010318,,,,,,
79,0.527345657,-1.254993916,,,,,,
80,0.1794478,-1.084455252,145.7508878,0.060693946,0.505108626,0.364946476,12.90196109,0.348674715
81,0.045013003,-0.598825097,,,,,,
82,0.56877017,-1.194430351,,,,,,
83,0.074588105,-0.889349163,,,,,,
84,0.226963609,-0.8704651,,,,,,
85,0.203895271,-0.951057017,135.9959139,0.051182844,0.506514995,0.382689153,12.87263834,0.337487221
86,0.214190036,-0.988143444,,,,,,
87,0.526901603,-1.225514174,,,,,,
88,0.585977077,-1.2430861,,,,,,
89,0.488630176,-0.947906494,,,,,,
90,0.276159197,-1.001312613,135.9959139,0.051182844,0.506514995,0.382689153,12.87263834,0.337487221
91,-0.634631395,-0.049464941,,,,,,
92,0.630809844,-1.236100674,,,,,,
93,0.107206792,-0.747983456,,,,,,
94,0.585651457,-1.09381628,,,,,,
