epoch,loss_G,loss_D,FID,KID,JSD,SSIM,PSNR,LPIPS
1,0.716803908,-1.140496135,,,,,,
2,0.400502205,-0.300592989,,,,,,
3,0.562250495,-0.248214036,,,,,,
4,0.581428528,-0.261767805,,,,,,
5,0.713033915,-0.305463374,115.2692184,0.081818417,0.49596613,0.362704313,13.1592018,0.359526217
6,0.779274225,-0.122038186,,,,,,
7,0.845788538,-0.211483598,,,,,,
8,0.655645132,-0.272621989,,,,,,
9,0.095338143,-0.387426108,,,,,,
10,0.457382202,-0.137058139,85.79237077,0.036656771,0.503318904,0.366289118,13.30684489,0.343504429
11,0.366832137,-0.206908464,,,,,,
12,0.21611388,-0.452477276,,,,,,
13,1.006024241,-0.306859791,,,,,,
14,0.654255748,-0.242021754,,,,,,
15,0.270227522,-0.289705127,110.5479157,0.072857969,0.471772353,0.367060043,13.01897331,0.327717483
16,0.817662239,-0.338643491,,,,,,
17,0.264768004,-0.299942821,,,,,,
18,0.295416027,-0.398845464,,,,,,
19,0.508380294,-0.27025643,,,,,,
20,0.552344203,-0.167737976,85.97733157,0.032161329,0.48816755,0.365525755,13.08234897,0.342440009
21,0.692579627,-0.207781553,,,,,,
22,0.391238451,-0.188928366,,,,,,
23,0.724612474,-0.087361187,,,,,,
24,1.193889499,-0.314823091,,,,,,
25,0.685058534,-0.313753307,130.8262098,0.113082521,0.494746553,0.379076869,13.13509756,0.326432943
26,1.337027788,-0.204559207,,,,,,
27,1.093919277,-0.302528024,,,,,,
28,0.243742079,-0.288072824,,,,,,
29,0.964488029,-0.318093956,,,,,,
30,0.643211126,-0.095716,101.9472816,0.051433437,0.491850879,0.370317105,13.01836291,0.331097424
31,0.68763715,-0.248037487,,,,,,
32,1.609204888,-0.085470498,,,,,,
33,0.448973209,-0.013380915,,,,,,
34,0.67590344,-0.103121802,,,,,,
35,0.229640543,-0.203638077,101.9472816,0.051433437,0.491850879,0.370317105,13.01836291,0.331097424
36,0.489972889,-0.07773757,,,,,,
37,1.209079504,-0.204236746,,,,,,
38,0.847380519,-0.313234329,,,,,,
39,0.131614238,-0.2327016,,,,,,
40,0.95735395,-0.204763532,101.9472816,0.051433437,0.491850879,0.370317105,13.01836291,0.331097424
41,1.036693573,-0.217074543,,,,,,
42,1.122355223,-0.243866801,,,,,,
43,0.501931846,-0.229106754,,,,,,
44,1.019139886,-0.11833334,,,,,,
45,0.163084,-0.229969144,101.9472816,0.051433437,0.491850879,0.370317105,13.01836291,0.331097424
46,0.547447443,-0.227252185,,,,,,
47,0.353528857,-0.495575219,,,,,,
48,0.589229226,-0.153475434,,,,,,
49,0.897797346,-0.099136651,,,,,,
50,1.25836134,0.036737204,101.9472816,0.051433437,0.491850879,0.370317105,13.01836291,0.331097424
51,2.846788645,-5.650747299,,,,,,
52,0.329478979,0.24526003,,,,,,
53,0.807044744,-0.216781497,,,,,,
54,1.17399478,0.132766008,,,,,,
55,0.770294189,-0.170836389,80.03847922,0.031284537,0.4866911,0.372228091,13.08809574,0.315225184
56,0.567510247,-0.467850149,,,,,,
57,0.765101671,0.06829524,,,,,,
58,1.006150842,-0.04276216,,,,,,
59,0.86436981,0.089878678,,,,,,
60,1.565338492,-0.139848351,100.6866986,0.063543573,0.502827043,0.377302541,13.11199408,0.332151324
61,0.748997331,0.185390592,,,,,,
62,1.001132846,0.108183503,,,,,,
63,0.359744132,-0.226840913,,,,,,
64,0.959895015,-0.140513659,,,,,,
65,1.573614597,-0.275681496,117.2257553,0.08141958,0.489137327,0.364210803,13.05203631,0.349219978
66,0.231787652,-0.07197044,,,,,,
67,1.141263485,0.234233022,,,,,,
68,1.220746398,-0.041056275,,,,,,
69,0.861297667,-0.199311376,,,,,,
70,0.713596344,-0.248943895,167.0194418,0.157723516,0.580485083,0.298148612,11.99871452,0.43325299
71,0.639775991,-0.112944484,,,,,,
72,0.78303051,-0.101132721,,,,,,
73,0.977826238,-0.217149913,,,,,,
74,0.311334908,-0.426662862,,,,,,
75,0.622014523,0.363959551,71.94475652,0.022950614,0.481139044,0.387360625,13.17476064,0.34204495
76,1.748224974,-0.208344758,,,,,,
77,0.687304616,-0.24590525,,,,,,
78,0.80227387,-0.073236585,,,,,,
79,1.083714724,-0.032637179,,,,,,
80,0.47042349,0.04419899,85.66549902,0.057915498,0.50451943,0.374420624,12.82919459,0.338133097
81,0.494719595,0.180754274,,,,,,
82,0.941041827,0.015682995,,,,,,
83,0.925968111,-0.070916414,,,,,,
84,1.553849697,-0.172094226,,,,,,
85,0.214187488,-0.305472881,97.89817332,0.045931108,0.517319714,0.358083207,13.12081108,0.34188056
86,0.762560904,-0.02534312,,,,,,
87,0.916409969,-0.094666064,,,,,,
88,0.879327416,-0.123021901,,,,,,
89,0.601384401,0.043956459,,,,,,
90,0.769729972,-0.207460314,123.7037886,0.111035392,0.503100814,0.382015869,12.84495008,0.325233459
