epoch,rec_loss,perceptual_loss,q_loss,g_loss,gen_loss,disc_loss
1,0.05831140702058586,0.02097559211986582,3.2720089417613414,-0.0908213628662462,3.351295940459155,0.0
2,0.03426311621026536,0.007262652497025625,0.16532477375232812,-0.09193185088558915,0.2068505423437608,0.0
3,0.029556279530395208,0.005503794774739889,0.05847322525147592,-0.09255112243884583,0.09353329979352641,0.0
4,0.027177633762959705,0.004781026846210827,0.03205850723450573,-0.09229089487514844,0.06261423563338116,0.013236542019927711
5,0.04513611869167602,0.009320858476068557,0.04881426872034963,-0.07946266846544207,-0.31890699945232776,1.0025163826189543
6,0.03504215366767045,0.006140355469341103,0.02250971197131338,-0.10981126330562023,-0.45222056970636004,1.0002888184415095
7,0.030168071189416987,0.004939680041201662,0.01604190782571072,0.8678587375671716,-0.00205011680154828,0.4531828794679023
8,0.02481647464112517,0.0035532114962695174,0.011984464031030711,1.9601750103563689,0.07297663761531575,0.015292694730691737
9,0.02382972263218612,0.003455063975022503,0.010029637263315407,1.6542258183791212,0.11755128008011949,0.02880308248279616
10,0.023703569521833407,0.0036304927638255097,0.008532757534603908,1.8032256813743635,0.09896609555199101,0.029310600220270044
11,0.022531441763411774,0.0032851542394453782,0.007800356458770067,2.091973338146457,0.0706343384841353,0.019624731012667512
12,0.021623211076551456,0.0029679924499190027,0.007145761225173514,2.2252414621935603,0.05705913379595302,0.014555787033080768
13,0.020667885881707523,0.0026095732448673087,0.0068607362879564955,2.2133865400946786,0.056438033347221556,0.01566598704146382
14,0.01970426637628836,0.0024596310875703844,0.006360794851657425,2.3983774450525903,0.04971189116257015,0.01057588609246098
15,0.019004712475053788,0.0023262816740488084,0.006008252823811494,2.2661834644477525,0.05335423912766851,0.01396811096882321
16,0.01881121267509636,0.0023545939267347114,0.005773575987445526,2.276038904112884,0.05880508899162902,0.015183562207677461
17,0.01885415039818431,0.0023849933115584238,0.0055961099373803514,2.2825514761644876,0.05566005486893977,0.01644483032512998
18,0.018884178373570506,0.0023305373985997653,0.005382400900430003,2.3397899165131637,0.055750469022847866,0.015557841466627456
19,0.018737718634503454,0.002288988017346383,0.005432828399315595,2.510120099272276,0.054915406074273906,0.015841140435533998
20,0.018662697536443052,0.0021909858954942637,0.005446174582303094,2.383295631345118,0.05608785301417207,0.016939969472572657
21,0.018336156717363442,0.002135250954131226,0.005593080897600148,2.397768087388778,0.05758743934062988,0.015859983514016192
22,0.01833580064504115,0.002110038532510079,0.005902693828789182,2.4173912214348463,0.05692979043343682,0.014201081321004444
23,0.01861903054099025,0.0022423592933781883,0.006122645375391608,2.4992255024386174,0.062441589079791325,0.014490529815545078
24,0.018530583868406274,0.002199241781957816,0.006158258066144274,2.5739462774223165,0.06188726595467762,0.01671068853027825
25,0.018543760079082452,0.002177311687550524,0.00625182378111018,2.6420548619744046,0.05915082549301988,0.016248741277952998
26,0.01851068431677882,0.00208772076858264,0.006227129968210009,2.688118616609197,0.06149027928594125,0.01407596291020659
27,0.01886996362162264,0.0021691856823380343,0.006674427369964477,2.5950192864707624,0.06863021608768848,0.019347061127855232
28,0.01889973969987491,0.0021403027673146465,0.006669358677487743,2.6863524528748344,0.06654682986369947,0.017123151068748885
29,0.01955347350817857,0.0023338033808796314,0.0068763024333353484,2.6452824960342434,0.07582350573509908,0.020893623279744727
30,0.01943333280470335,0.002338716036163306,0.007022274717312763,2.6419997945583114,0.07185057980309952,0.0196593395152926
31,0.01887570400878288,0.0022312198937135307,0.0070069952893176335,2.563968818380751,0.06466328247266107,0.016902373525408323
32,0.018984836931347823,0.0023018987463160373,0.007167927197075228,2.59740745772621,0.06524324521461006,0.014041303607739607
33,0.01888356554512071,0.0022455199415152343,0.007024719484931711,2.5564089814881292,0.06317068008183126,0.01403848850632385
34,0.018897529770924668,0.002245158107098685,0.006737098534683589,2.594918074355159,0.06430052495984868,0.014430944424153332
35,0.019054066970576034,0.0022027502690502806,0.006730929003327348,2.685785076659666,0.06454789239105188,0.01664998205841523
36,0.018526992671848222,0.002070918138008238,0.006998314807582141,2.6185933907406382,0.06139371306427489,0.015736614603040835
37,0.01897407249150949,0.0021211563164302916,0.0069326115049870365,2.7851055348425677,0.06448477845523132,0.01788002192426095
38,0.018656617736420113,0.0019738663381939987,0.006731087721971887,2.8520205377866965,0.06303549632972234,0.01665752701939787
39,0.0182489530206398,0.0019361194378385942,0.006870739058921176,2.9361381581254777,0.05898657451165421,0.016176274688933158
40,0.0177986328668322,0.0017918459122311294,0.006659532351117801,2.83865677279441,0.05279194929992016,0.015846038685769934
41,0.017514441036834624,0.00177418167886296,0.006722434914219334,2.9654144919529393,0.05255797765465777,0.013453538952605135
42,0.01750516518801926,0.0017717573559654363,0.006752849031986885,2.983249063811531,0.05222885565352485,0.012818501333896325
43,0.018881985812226647,0.0021530138297107494,0.006962934147048165,3.4146240415575915,0.06254582177324776,0.015947619270705118
44,0.017390544671101862,0.0017264996608125085,0.006713900825772227,3.0907989758344594,0.05182875672494918,0.01320104255997226
45,0.017185311730315334,0.0016969781793413337,0.006682535762671363,3.226855124981533,0.05014724146197454,0.014923406944234482
46,0.01733974954878326,0.001684155595151669,0.0065780022672482985,3.0569733095190457,0.05343395069225185,0.014035029984406757
47,0.01747233851551356,0.001732447679433823,0.006800438239546626,3.054834696997486,0.05157177877854526,0.012640476237292761
48,0.017128500807436223,0.0016742588850436361,0.006602091294567753,3.179780349762222,0.04667555165597411,0.014421485686824347
49,0.01697232216140597,0.0016343631728535943,0.006585128304394084,3.2272119323769064,0.04505951392673776,0.011896815629989088
50,0.016342706290226685,0.0015401494170522742,0.006267485668714882,3.5006342870101594,0.04031053202693162,0.010335975130879988
51,0.016163627631172087,0.001472976167524379,0.00645089569442907,3.4769142471146925,0.03919429451515349,0.008993799164437339
52,0.016358807450531726,0.0015924188228208197,0.006260605152039841,3.847184994137672,0.03884537517207495,0.01154341659850842
53,0.015367545517595215,0.0013235024385602828,0.006235755031239212,3.609490901773923,0.03447444468403927,0.007860918288551155
54,0.015886390013575696,0.001407567565767555,0.006475081615873347,3.4073104677243573,0.03910746166342944,0.0113275781828535
55,0.01591270865257562,0.001401321704579633,0.006577720997247554,3.3822146766660124,0.040400797427680935,0.010753441116799775
56,0.01578815088702434,0.0014118596963789403,0.00645629281606644,3.426536366604922,0.03765061054530255,0.00911742831426236
57,0.01570969249606073,0.0013611958652921911,0.006346799350236698,3.8045455153015526,0.03647331675615584,0.010947412146345488
58,0.015463311548613641,0.0013407017575930418,0.006244686946861054,3.6216318703314476,0.03420460965273459,0.00835072381210637
59,0.01490290280865235,0.0012438977373009355,0.006211019949200289,3.4491976034104157,0.0337536110478844,0.009326719321539875
60,0.014991329556206268,0.001266925410958723,0.006205305633502025,3.396961871175128,0.033840906659239216,0.009823919029494142
61,0.014892057521622242,0.001244819033675585,0.006149804380765419,3.631757413632752,0.03120890139799678,0.00812864654802437
62,0.014780575070126157,0.0012329882469423342,0.006268754313132493,3.6709971274509194,0.03281011171431015,0.007236088870165165
63,0.014685548487694213,0.0012098631553836107,0.0061851143751566725,3.8068646324332063,0.03377963466335094,0.009034551245441176
