epoch,loss_G,loss_D,FID,KID,JSD,SSIM,PSNR,LPIPS
1,0.515411139,-1.008154511,,,,,,
2,0.541504383,-0.559600055,,,,,,
3,0.405318618,-0.311263502,,,,,,
4,0.451965243,-0.50281477,,,,,,
5,0.563571334,-0.634291589,155.8847,0.139747694,0.479616506,0.364172295,13.14753153,0.362135351
6,0.309344471,-0.533170104,,,,,,
7,0.437867314,-0.281632304,,,,,,
8,0.6568771,-0.724785805,,,,,,
9,0.484515667,-0.452306807,,,,,,
10,0.278652549,-0.377963185,117.2140871,0.085968189,0.49907411,0.363763808,13.05310445,0.352857947
11,0.311887264,-0.449812293,,,,,,
12,0.348779261,-0.480226457,,,,,,
13,0.582710564,-0.584323645,,,,,,
14,0.524804235,-0.439813167,,,,,,
15,0.417090088,-0.440382719,107.2103776,0.068311907,0.502873377,0.369059121,13.02245703,0.34974286
16,0.702931881,-0.41611287,,,,,,
17,0.505861402,-0.460222751,,,,,,
18,0.59450078,-0.449582815,,,,,,
19,0.67641747,-0.511276662,,,,,,
20,0.503959537,-0.335194409,106.4404106,0.077887647,0.501856384,0.35914112,13.26300555,0.338157356
21,0.492192268,-0.460448205,,,,,,
22,0.449621171,-0.592912138,,,,,,
23,0.43571189,-0.496677965,,,,,,
24,0.557816327,-0.489615351,,,,,,
25,0.274759263,-0.464905888,111.4245713,0.085160911,0.507547239,0.361071615,12.81435318,0.347000957
26,0.443214536,-0.42803812,,,,,,
27,0.530828595,-0.689270973,,,,,,
28,0.372138917,-0.439382434,,,,,,
29,0.39648217,-0.817457616,,,,,,
30,0.336569726,-0.458876073,125.0072148,0.121325605,0.493420846,0.369539745,13.00698502,0.331609547
31,0.593746662,-0.606843948,,,,,,
32,0.552010059,-0.533949137,,,,,,
33,0.624257088,-0.479882658,,,,,,
34,0.415146232,-0.770179629,,,,,,
35,0.542379677,-0.512722611,111.3402666,0.069051832,0.504518945,0.367279324,12.72539564,0.333856791
36,0.686826706,-0.3922351,,,,,,
37,0.680942416,-0.495380104,,,,,,
38,0.398724198,-0.395702481,,,,,,
39,0.309585512,-0.319951594,,,,,,
40,0.891630292,-0.377211362,98.62090142,0.061011206,0.500290362,0.370388546,12.81845786,0.338618606
41,0.357776046,-0.315923095,,,,,,
42,0.591685116,-0.560190439,,,,,,
43,0.348489344,-0.605945528,,,,,,
44,0.73791635,-0.569859505,,,,,,
45,0.579736531,-0.427532256,105.7366256,0.081811555,0.500712837,0.366658342,13.08497644,0.339958012
46,0.544195652,-0.385213464,,,,,,
47,0.534725428,-0.589324951,,,,,,
48,0.479404926,-0.369742125,,,,,,
49,0.412326634,-0.314702094,,,,,,
50,0.51531899,-0.377127528,85.5178583,0.05395712,0.49533553,0.375813492,13.20980751,0.325274527
51,0.743959308,-0.720030665,,,,,,
52,0.757053077,-0.561431944,,,,,,
53,0.562711716,-0.305292368,,,,,,
54,0.69459939,-0.376703858,,,,,,
55,0.638583541,-0.455810785,72.46342473,0.036160894,0.479443147,0.375204134,13.21915179,0.317078799
56,0.480999678,-0.436106861,,,,,,
57,0.396762967,-0.485997856,,,,,,
58,0.285666198,-0.477618009,,,,,,
59,0.588017821,-0.453252345,,,,,,
60,0.656009197,-0.447833478,80.05146176,0.032225318,0.49225483,0.373570734,13.26988862,0.333488375
61,0.787898183,-0.596329868,,,,,,
62,0.510217547,-0.275967419,,,,,,
63,0.498367578,-0.339643538,,,,,,
64,0.388115376,-0.463159561,,,,,,
