epoch,rec_loss,perceptual_loss,q_loss,g_loss,gen_loss,disc_loss
1,0.04578521408452648,0.01806550159166425,3.355240926274274,0.43019911442267694,3.455844106702719,0.0
2,0.027521073973086754,0.005319969891268734,0.10447785383385652,0.4283055282143573,0.16260783957282188,0.0030949901488580827
3,0.03554002877514241,0.007447516894040412,0.0528135090275247,-0.0864846123238399,-0.4757254655249157,0.5005901043460234
4,0.03391117143815203,0.007015331673174948,0.034187001604048285,-0.08499685796726344,-0.5229732610782978,0.5008362846443446
5,0.027748540481357487,0.004766157050900243,0.02283270258515895,-0.11242713162315804,-0.6593741231216331,0.5001344308123393
6,0.02492984319393591,0.0038054893094143743,0.018740229285206064,-0.1443369804933025,-0.9650678346459108,0.5001240613393984
7,0.030175591513746235,0.004856080936224897,0.016046102387099817,-0.052429688736734634,-0.5872335959254857,0.5007953703926321
8,0.02383886765060349,0.0031672314039997438,0.013521721834454988,-0.09373376645177786,-0.8809691929110612,0.5001144399376292
9,0.021477428886726012,0.0027237855019775683,0.012226510189727625,-0.12028262678164542,-1.1201554979999777,0.5000906573278767
10,0.029587015267964957,0.0045575750835083265,0.011684094256142507,-0.024769699472683652,-0.2872503370740213,0.501626378673691
11,0.027531736340183573,0.003917203738155576,0.01189012004470861,-0.07344541414268524,-1.2698679134518176,0.5002727160224686
12,0.02555668285345888,0.0035480061993450373,0.011059892344828303,-0.06496280490905998,-0.7118346337665309,0.5001815450263095
13,0.023386832200796216,0.0029419540069639326,0.011166084645869764,-0.09842318894475134,-1.534815603575191,0.5001200227587073
14,0.020635504856728038,0.0023816112479245343,0.010734217872076833,-0.12409422483398158,-1.2534007591774334,0.5000934819201449
15,0.01982885423555478,0.0023193419818674124,0.01040839897804298,-0.09002014329720236,-0.9340753136611021,0.5000963224663033
16,0.019276186793639852,0.002143149902098798,0.010275833409100592,-0.11737459854075305,-1.1155643591237767,0.5000920289271586
17,0.020604207160863076,0.002598715580820858,0.01052609185685401,-0.09277200289527483,-1.0159267885347565,0.5000700806175267
18,0.02631324253800653,0.003567481094785903,0.010231049296611878,-0.07269534498620002,-0.7970594832561818,0.5008030891467488
19,0.02386107895735775,0.002740812982673355,0.009959845361893541,-0.11886904797808343,-2.1239157642281508,0.5001552857076563
20,0.022434189599257626,0.00252105578796007,0.009652342498690618,-0.1326724744860431,-2.226748241215315,0.5001097184715448
21,0.02034138978724778,0.0022175781270997274,0.010129222927003698,-0.12177265693581751,-1.8802260110624112,0.5000877364436208
22,0.024087671743351167,0.0028850456660730415,0.00942837281026325,-0.04899344673907208,-0.5091316712197522,0.5005251620904517
23,0.019566228429778502,0.0019435781182336842,0.009324297119593128,-0.09176746941938348,-1.0449860223822467,0.5001330879606968
24,0.019458579467953083,0.0020869117215320332,0.010162888652554984,-0.09201799972269203,-0.8843196739774134,0.5001463999241917
25,0.023444996377525635,0.002751018497015787,0.009217694267474583,-0.05256100579308396,-0.5158530846382988,0.500555038131246
26,0.02092644995318007,0.002154250522185923,0.009264205459130192,-0.06013915464471357,-0.8915935828382984,0.5000979810032031
27,0.018725363054644253,0.001981490456656082,0.009361478314917918,-0.13468507907272906,-2.122827722205746,0.500091711426542
28,0.022759526137890274,0.0024961164242523915,0.009264205459315899,-0.03735786179894025,-0.4130611943372582,0.5006265088900969
29,0.02010543603684051,0.0019363308794321057,0.009153266972838971,-0.07617160141383639,-1.078960191718454,0.5001130245261987
30,0.02055994750558587,0.002201808083538757,0.009780213362439828,-0.08743844397727538,-1.3813435202343751,0.5000518480124526
31,0.022942855702029866,0.0024914797338838296,0.008962430417232447,-0.0596355925046636,-0.6896681363978074,0.5005396334617808
32,0.019519223326570585,0.002018727200901198,0.009030031082550868,-0.11003810987340569,-1.3203682278741917,0.5001228715172795
33,0.018529296122035355,0.0018956650329227938,0.009747376228219263,-0.11861389707975463,-1.9259529416924683,0.5001132138655706
34,0.02144169636341861,0.0021762657846516355,0.009828378009244963,-0.038490495181053054,-0.37506254724693944,0.5005104857154287
35,0.01753122758915126,0.0015329270487129392,0.009913451646771263,-0.08174614138889126,-0.7996164748250161,0.5001431231959866
36,0.015819603554785608,0.0014139137447162617,0.010159675785222444,-0.11646986069566855,-0.870510582229195,0.5001352906405391
37,0.021619550851271194,0.002135834312725697,0.009250564348595152,-0.03813256809107471,-0.4397021072744907,0.5004821863987391
38,0.019840832634207793,0.0018278799521163893,0.009743688108003953,-0.0850984867232344,-1.2078562904435284,0.5001477007792217
39,0.017194585671698525,0.001538530347965368,0.01008744740279267,-0.10238213829037439,-1.1923231658006712,0.500118769694896
40,0.020733146484038706,0.0021523683041274728,0.008731545010490616,-0.04218699725592058,-0.42044266692046095,0.5005061459030254
41,0.01919654991128598,0.0018597376930266471,0.008896154985630352,-0.1357197626192512,-2.136809154167207,0.5001397626944339
42,0.018607686268925252,0.0017970007548065985,0.009178011659124229,-0.17561949778857727,-3.079342776587825,0.5001184418693497
43,0.020845352693768228,0.0019022560421217713,0.008832014409931059,-0.048014981326424136,-0.544413196078965,0.5004698091763204
44,0.018803702550917,0.0016604733515943094,0.008998088024144367,-0.0886966637875807,-1.5062823040583584,0.5001097761978537
45,0.018632316015705332,0.0017568140591987791,0.009348959383923387,-0.11621182551649782,-2.159897044717389,0.5000979376635547
46,0.02112955965662555,0.001929870714941401,0.009486584462957125,-0.05464107173716233,-0.6232952216523119,0.5004183144060708
47,0.017202757560979512,0.0015750646914317386,0.009285934897397801,-0.08079136149365188,-0.8823353975777285,0.5001443461668218
48,0.013792863107125757,0.0015360636254986106,0.008577513897555657,1.2290923077468119,-0.1190980875058655,0.20328491192484352
49,0.02065028556127939,0.001892314272809423,0.00903115435598115,-0.02678593135607951,-0.2931226546381507,0.5004810055738621
50,0.01830812676050708,0.0016128392578633665,0.009168691006102904,-0.08723617412227064,-1.1597665156367007,0.5001388932065816
