epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
3.291724757,1.257392617,1.128765206,,,,,,,132.0639973,8.031999588,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
3.391425655,1.069702501,1.219588069,,,,,,,136.0639973,12.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
3.491126552,1.015121733,1.270822326,297.1239607,1.03194198,0.155408879,0.139397274,14.53184491,0.69822979,140.0639973,16.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
3.590827449,0.989512678,1.284305319,,,,,,,144.0639973,20.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
3.690528347,2.247985401,1.320742484,,,,,,,148.0639973,24.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
3.790229244,1.601901409,0.907076427,,,,,,,152.0639973,28.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
3.889930189,0.8840241,1.323383729,303.6450227,0.801008303,0.15267398,0.206243688,14.2278506,0.681108117,156.0639992,32.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
3.989631086,0.932923177,1.306339136,,,,,,,160.0639992,36.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.089331983,0.821680782,1.330590978,,,,,,,164.0639992,40.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.189032881,0.912740296,1.427171631,,,,,,,168.0639992,44.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.288733778,0.788821786,1.357898164,238.7635529,0.713105764,0.03786113,0.286083291,14.24784671,0.52283591,172.0639992,48.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.388434675,0.780886887,1.37229331,,,,,,,176.0639992,52.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.488135573,1.809983978,1.804002728,,,,,,,180.0639992,56.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.58783647,0.81800914,1.330536795,,,,,,,184.0639992,60.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.687537272,0.790565872,1.34979969,186.4214515,0.517073356,0.025338304,0.263642219,14.30555983,0.491217285,188.0639954,64.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.78723817,3.275501104,1.859070068,,,,,,,192.0639954,68.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.886939067,1.418616405,0.962874694,,,,,,,196.0639954,72.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
4.986639964,1.256518806,1.003801015,,,,,,,200.0639954,76.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.086340861,0.899396013,1.312381055,249.2309578,0.821461839,0.13963918,0.164572198,14.53780472,0.645891666,204.0639954,80.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.186041759,0.780935714,1.344331831,,,,,,,208.0639954,84.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.285742656,0.771208379,1.365307701,,,,,,,212.0639954,88.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.385443553,0.790385396,1.360964966,,,,,,,216.0639954,92.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.485144451,0.817570744,1.366537061,140.0040528,0.452896322,0.031332632,0.252198711,14.29839822,0.454375356,220.0639954,96.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.584845348,8.865465291,4.910017886,,,,,,,224.0639954,100.0319977,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.684546245,1.239615234,0.97726981,,,,,,,228.0639954,104.0319977,00002-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.685343853,0.834186137,1.378278255,140.1043901,0.452321321,0.030749522,0.252073659,14.29787162,0.454295605,228.0959954,0.032000002,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.785044751,0.796483793,1.40241267,,,,,,,232.0959954,4.032000065,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.884745637,3.564942178,1.773277644,,,,,,,236.0959949,8.031999588,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
5.984446534,1.360193593,0.871842574,,,,,,,240.0959949,12.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.084147431,1.118534686,1.124988425,280.0334013,0.725579915,0.173359008,0.133586628,14.64290717,0.662208796,244.0959949,16.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.183848329,0.86020566,1.28088238,,,,,,,248.0959949,20.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.283549226,0.819950946,1.321726409,,,,,,,252.0959949,24.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
