epoch,rec_loss,perceptual_loss,q_loss,g_loss,gen_loss,disc_loss
1,0.05279955867852492,0.01637082388503839,0.7568628336591711,-0.09722856330091896,0.7996334364569021,0.0
2,0.031433840135366826,0.005985983203379725,0.02196324212422756,-0.09835122870030634,0.04338187546147069,0.006255016393461826
3,0.045610843053605715,0.008714941019194195,0.029004665984422088,0.2856757351204252,-0.12431616292707437,0.829234895323615
4,0.028849696646168724,0.004510484296913934,0.007886033033133148,2.19343697464322,0.0656707243583465,0.015103507038283595
5,0.041655623724839275,0.006811681178303034,0.010743409384917297,-0.07877643139789574,-0.3302619144605935,1.0014303532692959
6,0.0307425648919071,0.003999844026793019,0.005072695820882988,-0.07779705142853627,-0.23007196409287411,1.0001069353770906
7,0.027604171073442083,0.00338137135965302,0.003864494640439164,1.3935702716903895,0.07733133081409853,0.16732150576515306
8,0.048657372001451524,0.009198282019740987,0.010008765229281348,-0.050338710059330695,-0.19084992307071383,1.0058663093195732
9,0.03932265855280221,0.005083199885384614,0.00438738826432338,-0.08345105246154173,-0.6131949830932795,1.0009250523046005
10,0.032700916559839296,0.003885063111511978,0.003769309380984828,-0.09883270201540621,-0.65469007637153,1.0004278066301802
11,0.0288452040327639,0.0031941678762313604,0.0033886630749635693,-0.11096848151939932,-0.5728761146794852,1.0002284840095874
12,0.02825948222962026,0.003089537009566248,0.003294857842822224,-0.10852257151734122,-0.5363171982296097,1.0002395263611863
13,0.027059902039531073,0.0028785912093238857,0.003230291558557003,-0.12912983698163644,-0.6154400492959723,1.0002482299439395
14,0.027060227592828622,0.00297930677486367,0.0031121542060011348,-0.10742216581005748,-0.4529639202145867,1.0001398348612596
15,0.027019678309901266,0.002798216604078558,0.0031747121082634122,-0.12231895084135017,-0.6986390557337588,1.0001163217665885
16,0.02491999549724967,0.002513578025275069,0.0029386191371039688,-0.13277809018861092,-0.5623616528736807,1.000095424386284
17,0.04951623919985633,0.00940959520149084,0.007633979198540103,-0.03783476704390956,-0.23277672697997334,1.005351469447221
18,0.035214129020525245,0.0042529529602012475,0.0033638594129900548,-0.07480052128560749,-0.4654741736836167,1.0008107241926338
19,0.0313168173259938,0.0033796979417367325,0.0032603505650713864,-0.10078893965659104,-0.6496683934017121,1.0004256458611416
20,0.03192422867857601,0.003585160781999719,0.0033564763527574562,-0.08651087715379153,-0.7333248572186915,1.000317553723721
21,0.02612183941449851,0.002699606542632744,0.0029293495005511677,-0.13535426929044636,-0.8089275928235086,1.0001780942993357
22,0.028224090910273794,0.0029330782070484344,0.0030755010816496883,-0.13788625044708017,-1.0575477164554703,1.0002492767535631
23,0.025671372779311252,0.0026112985705817877,0.002764366056291628,-0.15069284439449937,-0.9889230741531626,1.000198641889094
24,0.023853241440913716,0.002416263399222595,0.002687086617084146,-0.1468196038797881,-0.8727280593085961,1.000150155633337
25,0.03611672803395589,0.004493136027993138,0.0034045709842576433,-0.06196110412773392,-0.37828193491423207,1.0019190156210218
26,0.02793714853703738,0.002788356641829311,0.00272222628980849,-0.092073710889342,-0.6635450117193452,1.0003034790277718
27,0.02605825839759197,0.0025059271191552298,0.002542500864321613,-0.10341232108406176,-0.6422649597017427,1.000235448413689
28,0.034876801044580824,0.0040919486141706984,0.0031375631162848467,-0.051614444088368815,-0.3050964636213758,1.0016661903912858
29,0.027350998413586545,0.002495448332621622,0.002558416535438095,-0.083952028689764,-0.6164053719308773,1.0003034434908051
30,0.02692577442319568,0.002538565115804449,0.002515148086675767,-0.1196501776553438,-0.9107699768805314,1.0002171536029159
31,0.03309179995383544,0.0035892242850811924,0.0027435053386915837,-0.05860410279493786,-0.37283019859971456,1.0015238936021107
32,0.027806793603069285,0.0025671252784906988,0.0025212973452350524,-0.08893717217338992,-0.6914005103861822,1.0002838053826915
33,0.021008045333350392,0.002216955851770911,0.002282372185676078,2.4797694347554415,0.04583999174131075,0.026721952822533694
34,0.019615409876290082,0.0018171969281146492,0.002160298508383525,1.953071599913447,0.0443723200930445,0.020511393693382802
35,0.017657886113193452,0.0015121156645061997,0.0020825184931380592,1.9750427661167407,0.03856174392483151,0.017989496597765907
36,0.029881529562947817,0.002819122619191528,0.0022268788234431924,-0.072129371995279,-0.39642660037455624,1.0012836431220902
37,0.02449339636093598,0.002119722323081756,0.002062231563807002,-0.10404160634899809,-0.6994866805275529,1.0002852131100974
38,0.024777101104520076,0.002246663962785203,0.0021111996122473407,-0.11398754629786882,-0.888311646665063,1.0002040567093808
39,0.029776537380109755,0.0028660254559460157,0.002317303105244452,-0.04538084822319069,-0.24450780559955154,1.0012520713440085
40,0.025889854562856026,0.0021490103227169003,0.0022418480829808373,-0.07795564690589137,-0.5475274399814316,1.0002492924986903
41,0.02362026349638597,0.002133544459883291,0.002195343695829807,-0.08374287727836514,-0.543121265558524,1.0001824502930683
