epoch,rec_loss,perceptual_loss,q_loss,g_loss,gen_loss,disc_loss
1,0.050245069651859826,0.01601901998667275,1.9798145175544715,1.3174928077909787,2.0460786082169946,0.0
2,0.030766951596199098,0.0060994553880195914,0.05566049181259166,1.3087108121169053,0.09554151082903534,0.0031923300485430304
3,0.038418431752031725,0.007434652223143121,0.03796076489907735,-0.05118023347858898,-0.09340009909431457,0.5005585643491621
4,0.036272615276403346,0.00624030437951876,0.020741996294257055,-0.09005472955270355,-0.38929680793556354,0.5009240112597065
5,0.02899848351093494,0.0042533751436001285,0.013104567400635715,-0.12669733228377206,-0.46737224544033573,0.5001077374991248
6,0.03526350385672821,0.005305955976513667,0.011904843879397217,-0.08443364898247353,-0.5571118585168988,0.5007951073764424
7,0.02723672127583624,0.003646729457373337,0.00993919440012639,-0.12129045192589916,-0.7499287528241353,0.5001082455225443
8,0.025030871643424865,0.0031497451882256844,0.008823359790358372,-0.1509301972959745,-0.8174995378165193,0.5000789820363647
9,0.034739142287296285,0.005147762457229566,0.009193960630609586,-0.039163500146270104,-0.1877878208854046,0.5018434576414941
10,0.031350302845286296,0.004066360938265388,0.008897326978211599,-0.06922189849569022,-0.5049914625813309,0.5003067358404528
11,0.026185416538354638,0.003168976382260854,0.008314842213896957,-0.07660834449184185,-0.44209556645989584,0.5001984050330626
12,0.02674889003212984,0.003302184730749542,0.008254335343233573,-0.10141811108280756,-0.9062952611504418,0.5001670498361271
13,0.025859608751142592,0.003023663441823771,0.008245589308389365,-0.09547834664466445,-0.739061109859872,0.5001166904801194
14,0.02502119104723745,0.0031063938758329594,0.008202189628300756,-0.100703349987836,-0.7196723927878446,0.5001406254586236
15,0.02536195265123377,0.003079559915257605,0.008228877665732772,-0.11010980936592552,-0.8276304177007986,0.5001555706608198
16,0.024612935410979284,0.0030355427277717058,0.008333238755844408,-0.08055727814389661,-0.5393178580572587,0.5001128552366064
17,0.02313261059431841,0.0026524843806698313,0.008171028342697496,-0.09093476074693105,-0.5529575504429065,0.5001238856415638
18,0.030496662382417796,0.004113486760443798,0.008056866136881521,-0.05068992706970969,-0.2453097603861035,0.5011229083087285
19,0.02624467383061009,0.0030700445263049875,0.007517086383160255,-0.07939359059536613,-0.6166897478077592,0.5001281324908926
20,0.02493469415084669,0.0027725954911694928,0.0073797741276082325,-0.10209293246830613,-0.767329708585181,0.5001228630314465
21,0.023518843647004378,0.00249926455777455,0.007324305618043034,-0.08246946946284048,-0.6261134774474074,0.5001062239652556
22,0.021581801913696807,0.0022246255779322394,0.007111447845931972,-0.08594670383685421,-0.5769243373780079,0.5001001077027042
23,0.02763289849246933,0.0032504360308519688,0.007326677077796203,-0.07241903355653075,-0.5746911514806724,0.500653690985169
24,0.023787315845385505,0.002533856995964603,0.007247400563581663,-0.11065031281186213,-0.9432981473147676,0.5001393008683757
25,0.022817746680768455,0.0024713966301860564,0.007227042242457509,-0.101415509279508,-0.9222407363275306,0.5001188768049775
26,0.027518626818190128,0.003070379909711072,0.006968272397998471,-0.07630535735788581,-0.5776623423011641,0.5006315745480158
27,0.023908072660639063,0.002352385405740763,0.006737997530702342,-0.11274051971446725,-1.0489463644278638,0.5001589803669532
28,0.02251095503108095,0.0022591328792504277,0.006916559937271705,-0.1063757282730845,-0.9730866364724303,0.5001326157469098
29,0.026054391204003442,0.0026207344848866894,0.006569585329384087,-0.024215867808069762,-0.1588072218002746,0.5005645242550318
30,0.023813733081532975,0.002339286852910268,0.006909332122813431,-0.06054783971334489,-0.5276760082968612,0.500177554125087
31,0.019119269205656566,0.0018890868225213836,0.00711675228120189,-0.09350814900487747,-0.3533924121118094,0.5001418311776573
32,0.024822157015949725,0.0024330337383142676,0.006401084386855008,-0.033824680101411125,-0.15900205535627754,0.5005431288178933
33,0.022197937964390447,0.0020790385965969373,0.006756112633137095,-0.08429265695855193,-0.591931386957349,0.5001708779371146
34,0.024459589186569274,0.0023715604617560314,0.006173844858149767,-0.04231809929023731,-0.25063570664187196,0.5006741222094444
35,0.02128133419232586,0.0020511288869037763,0.006205464504911738,-0.12338350612758481,-0.9729060091906536,0.5001509434501766
36,0.020763173936713016,0.0020354695774146827,0.0064391263144077775,-0.10365795071569744,-0.8205011366165483,0.5001175567314609
37,0.023252059918933234,0.002196996185672307,0.006282377747330418,-0.03542812871751579,-0.23523868476305293,0.5005480578627924
38,0.019151073100894006,0.001997952244187875,0.006682523901473103,-0.07625737118650615,-0.3998827632252918,0.5001552611084308
39,0.015686307833200377,0.0017213944289071908,0.0057628252972493086,1.5443115048708231,0.0017186724938311106,0.13160587809686117
40,0.02299276020244165,0.002143670449076092,0.006140617554559784,-0.040361702681016465,-0.2874849643914822,0.5005093108799498
41,0.020651587515007164,0.001814799481336165,0.006188983561290968,-0.10716383286300102,-0.8980378662476526,0.5001400215616255
42,0.01852275731779286,0.0016363729780367162,0.006571108528161245,-0.09730209658424475,-0.6512058639605478,0.500126022991844
43,0.02325559396181601,0.0020619702442797086,0.0062680165085603565,-0.04642321643047398,-0.2991921713146737,0.5005163408347878
44,0.02045042464195761,0.0017591595902281293,0.00632393237840336,-0.08115334721365809,-0.6314828569281211,0.5001363995068094
45,0.017900220509934225,0.0015805806553293974,0.00672160218593294,-0.08575159094781716,-0.4717625634627768,0.5001397077666442
46,0.021906208326986223,0.0018384785553884292,0.0062175833159576685,-0.035508913236873385,-0.22869007086784301,0.5005089930677461
47,0.020413736015157113,0.0016610218737560397,0.00668574608583839,-0.0915333546541468,-0.7114488080702908,0.5001642481398844
48,0.0182890048677683,0.0017287541936678165,0.006854383243713992,-0.07857630669869692,-0.4279149838592319,0.5001300884446024
49,0.02165152497631921,0.0019083513526069193,0.005876562369937609,-0.05960765463901542,-0.3548514440243891,0.5005172629450022
50,0.02034175017327991,0.0017986009656815556,0.0059399100463723015,-0.14456462471690304,-1.1728311584184787,0.5001396805143052
