epoch,G_loss,D_loss,kimg_acu,kimg,run_id,,,,,,,,
16.75254236,0.751588011,1.309294139,672.1119995,60.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
16.85224326,0.760886589,1.300960232,676.1119995,64.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
16.95194416,0.765476901,1.29311977,680.1119995,68.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.05164505,0.750662015,1.309782191,684.1119995,72.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.15134595,0.759691431,1.30353791,688.1119995,76.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.25104685,0.764921519,1.299033887,692.1119995,80.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.35074774,0.752998932,1.308327577,696.1119995,84.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.45044864,0.756955392,1.308105315,700.1119995,88.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.55014954,0.773876883,1.283595288,704.1119995,92.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.64985044,0.738257564,1.320184294,708.1119995,96.01599884,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.74955133,0.748413877,1.318087567,712.1119995,100.0159988,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.84925223,0.759132928,1.302785172,716.1119995,104.0159988,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
17.94895313,0.746685939,1.308894547,720.1119995,108.0159988,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.04865403,0.753262221,1.306754594,724.1119995,112.0159988,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.14835492,0.751815499,1.309755758,728.1119995,116.0159988,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.24805582,0.790654066,1.29213792,732.1119995,120.0159988,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.34775672,0.733306449,1.324304896,736.1119995,124.0159988,00006-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.34815552,0.715704083,1.328521013,736.1279995,0.016000001,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.44785641,0.787148704,1.270160033,740.1279993,4.015999794,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.54755731,0.773305929,1.278344279,744.1279993,8.015999794,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.64725821,0.784721648,1.27314636,748.1279993,12.01599979,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.74695913,0.759592556,1.293400062,752.1280003,16.01600075,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.84666003,0.769431478,1.293158881,756.1280003,20.01600075,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
18.94636092,0.74417261,1.315494086,760.1280003,24.01600075,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.04606182,0.776942158,1.289383659,764.1280003,28.01600075,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.14576267,0.740029373,1.318710826,768.1279984,32.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.24546357,0.748831111,1.308791157,772.1279984,36.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.34516447,0.768965768,1.291188075,776.1279984,40.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.44486536,0.777568064,1.291582477,780.1279984,44.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.54456626,0.746510301,1.308922857,784.1279984,48.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.64426716,0.747946928,1.309520766,788.1279984,52.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.74396805,0.759765795,1.304529611,792.1279984,56.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.84366895,0.746790171,1.313692137,796.1279984,60.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
19.94336985,0.755514048,1.307272258,800.1279984,64.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.04307075,0.752804676,1.304677284,804.1279984,68.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.14277164,0.774080099,1.287421615,808.1279984,72.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.24247254,0.749894348,1.308407224,812.1279984,76.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.34217344,0.775553797,1.286410069,816.1279984,80.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.44187434,0.785857753,1.274538897,820.1279984,84.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.54157523,0.764158608,1.297070792,824.1279984,88.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.64127613,0.752412063,1.30486751,828.1279984,92.01599884,00007-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.64167493,0.725610018,1.287521124,828.1439984,0.016000001,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.74137583,0.77065605,1.281581419,832.1439981,4.015999794,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.84107672,0.775972306,1.272276447,836.1439981,8.015999794,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
20.94077762,0.785076351,1.272377064,840.1439981,12.01599979,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.04047854,0.769301244,1.283569186,844.1439991,16.01600075,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.14017944,0.778246332,1.282005361,848.1439991,20.01600075,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.23988034,0.756208231,1.296451803,852.1439991,24.01600075,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.33958123,0.747717643,1.309626612,856.1439991,28.01600075,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.43928208,0.760991488,1.296993431,860.1439972,32.01599884,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.53898298,0.764045757,1.292265554,864.1439972,36.01599884,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.63868388,0.784287095,1.273958457,868.1439972,40.01599884,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.73838478,0.759566991,1.295052504,872.1439972,44.01599884,00008-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.73878358,0.772583485,1.278731108,872.1599972,0.016000001,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.83848447,0.784945017,1.260785974,876.159997,4.015999794,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
21.93818537,0.778121539,1.277244184,880.159997,8.015999794,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.03788627,0.819548127,1.257297198,884.159997,12.01599979,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.13758719,0.745671023,1.307367908,888.1599979,16.01600075,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.23728808,0.768377427,1.288507254,892.1599979,20.01600075,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.33698898,0.76242319,1.293704344,896.1599979,24.01600075,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.43668988,0.760295905,1.301180484,900.1599979,28.01600075,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.53639073,0.760296128,1.297834317,904.159996,32.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.63609163,0.763366643,1.29252257,908.159996,36.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.73579252,0.757437083,1.294115075,912.159996,40.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.83549342,0.767252465,1.29486595,916.159996,44.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
22.93519432,0.771548604,1.28360446,920.159996,48.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.03489522,0.747558364,1.311474183,924.159996,52.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.13459611,0.756455654,1.30418714,928.159996,56.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.23429701,0.764113394,1.294409384,932.159996,60.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.33399791,0.765766254,1.288646522,936.159996,64.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.4336988,0.76180997,1.297420996,940.159996,68.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.5333997,0.771976063,1.289574406,944.159996,72.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.6331006,0.797220784,1.256538919,948.159996,76.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.7328015,0.753146592,1.302135458,952.159996,80.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.83250239,0.81608335,1.25419924,956.159996,84.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
23.93220329,0.747005948,1.30378801,960.159996,88.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.03190419,0.78271567,1.273285568,964.159996,92.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.13160509,0.758948594,1.292910334,968.159996,96.01599884,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.23130598,0.767835908,1.290779838,972.159996,100.0159988,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.33100688,0.741397274,1.31709904,976.159996,104.0159988,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.43070778,0.822221269,1.238753111,980.159996,108.0159988,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.53040867,0.738547533,1.315826867,984.159996,112.0159988,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.63010957,0.795703667,1.291311453,988.159996,116.0159988,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.72981047,0.74905349,1.304519101,992.159996,120.0159988,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.82951137,0.769384364,1.299594658,996.159996,124.0159988,00009-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.82991017,0.746926486,1.320740223,996.175996,0.016000001,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
24.92961106,0.848202451,1.226808566,1000.175996,4.015999794,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.02931196,0.770033199,1.277659499,1004.175996,8.015999794,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.12901286,0.77954987,1.268074032,1008.175996,12.01599979,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.22871378,0.756808238,1.293358005,1012.175997,16.01600075,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.32841468,0.763740838,1.291775555,1016.175997,20.01600075,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.42811557,0.75728143,1.293884516,1020.175997,24.01600075,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.52781647,0.789647933,1.271374539,1024.175997,28.01600075,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.62751732,0.750958157,1.303322731,1028.175995,32.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.72721822,0.755720938,1.299784624,1032.175995,36.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.82691911,0.773782336,1.283838378,1036.175995,40.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
25.92662001,0.765167111,1.281364193,1040.175995,44.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.02632091,0.784827167,1.272845032,1044.175995,48.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.12602181,0.750211065,1.303596436,1048.175995,52.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.2257227,0.760004178,1.291546355,1052.175995,56.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.3254236,0.776543075,1.282575484,1056.175995,60.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.4251245,0.758785132,1.297531009,1060.175995,64.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.5248254,0.761292022,1.28809378,1064.175995,68.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.62452629,0.792928151,1.263776948,1068.175995,72.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.72422719,0.751878629,1.297542261,1072.175995,76.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.82392809,0.760778171,1.29985727,1076.175995,80.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
26.92362898,0.755674397,1.299287146,1080.175995,84.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.02332988,0.773080315,1.279908286,1084.175995,88.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.12303078,0.76120295,1.289574998,1088.175995,92.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.22273168,0.797162647,1.26155962,1092.175995,96.01599884,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.32243257,0.750888035,1.298501202,1096.175995,100.0159988,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.42213347,0.755655701,1.303660005,1100.175995,104.0159988,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.52183437,0.777818114,1.277248762,1104.175995,108.0159988,00010-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.52223317,0.723628163,1.310553551,1104.191995,0.016000001,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.62193406,0.823497567,1.216132815,1108.191995,4.015999794,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.72163496,0.786762295,1.255878387,1112.191995,8.015999794,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.82133586,0.77561212,1.274029041,1116.191995,12.01599979,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
27.92103678,0.761936002,1.293781278,1120.191996,16.01600075,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.02073768,0.768554956,1.282408353,1124.191996,20.01600075,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.12043857,0.803650018,1.266757911,1128.191996,24.01600075,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.22013947,0.743696142,1.312907547,1132.191996,28.01600075,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.31984032,0.772468664,1.287352951,1136.191994,32.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.41954122,0.779994695,1.284406102,1140.191994,36.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.51924212,0.73800111,1.31760309,1144.191994,40.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.61894301,0.770610452,1.295357473,1148.191994,44.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.71864391,0.771614126,1.285500955,1152.191994,48.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.81834481,0.746143772,1.303074122,1156.191994,52.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
28.91804571,0.7483483,1.305571047,1160.191994,56.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.0177466,0.772512089,1.288632901,1164.191994,60.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.1174475,0.760871212,1.298927062,1168.191994,64.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.2171484,0.743067013,1.311545746,1172.191994,68.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.31684929,0.762593244,1.295567031,1176.191994,72.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.41655019,0.757110596,1.295910811,1180.191994,76.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.51625109,0.768492954,1.288697299,1184.191994,80.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.61595199,0.759613309,1.294144301,1188.191994,84.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.71565288,0.768411607,1.284503058,1192.191994,88.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.81535378,0.753498353,1.297057201,1196.191994,92.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
29.91505468,0.792735336,1.264370632,1200.191994,96.01599884,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.01475558,0.752662576,1.298040988,1204.191994,100.0159988,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.11445647,0.749673322,1.308856313,1208.191994,104.0159988,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.21415737,0.80382607,1.261982852,1212.191994,108.0159988,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.31385827,0.774882433,1.298870853,1216.191994,112.0159988,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.41355917,0.786671011,1.280825544,1220.191994,116.0159988,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.51326006,0.741444615,1.311884131,1224.191994,120.0159988,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.61296096,0.740963243,1.318438125,1228.191994,124.0159988,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.71266205,0.777199475,1.288398962,1232.192001,128.0160065,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.81236294,0.746291814,1.31196315,1236.192001,132.0160065,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
30.91206384,0.788233773,1.281171196,1240.192001,136.0160065,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.01176474,0.735396795,1.324472209,1244.192001,140.0160065,00011-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.01216354,0.698837996,1.325325012,1244.208001,0.016000001,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.11186444,0.777889055,1.273267629,1248.208001,4.015999794,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.21156533,0.795704468,1.254214402,1252.208001,8.015999794,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.31126623,0.810881882,1.244629197,1256.208001,12.01599979,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.41096715,0.741790067,1.307800506,1260.208002,16.01600075,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.51066805,0.757631861,1.295709598,1264.208002,20.01600075,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.61036895,0.751812444,1.301806175,1268.208002,24.01600075,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.71006984,0.765554671,1.294490796,1272.208002,28.01600075,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.80977069,0.765253892,1.290072576,1276.208,32.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
31.90947159,0.775245007,1.287006686,1280.208,36.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.00917249,0.75224076,1.300118952,1284.208,40.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.10887338,0.754280521,1.301461372,1288.208,44.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.20857428,0.775550524,1.282366056,1292.208,48.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.30827518,0.754950514,1.289488893,1296.208,52.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.40797608,0.773391011,1.277709201,1300.208,56.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.50767697,0.759810825,1.289343772,1304.208,60.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.60737787,0.752749705,1.30443509,1308.208,64.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.70707877,0.749313537,1.305269103,1312.208,68.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.80677967,0.757194415,1.296046304,1316.208,72.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
32.90648056,0.757473796,1.294710692,1320.208,76.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
33.00618146,0.767790128,1.28623863,1324.208,80.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
33.10588236,0.764909937,1.288389152,1328.208,84.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
33.20558325,0.768158479,1.280197898,1332.208,88.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
33.30528415,0.806799285,1.261271996,1336.208,92.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
33.40498505,0.746539819,1.301848657,1340.208,96.01599884,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
33.50468595,0.748923155,1.305537475,1344.208,100.0159988,00012-frames_extraidos-11gb-gpu-gamma32-batch16-ada-target0.6-resumecustom,,,,,,,,
