epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
6.88175462,0.762419224,1.348776221,44.18289904,0.056640987,0.019775879,0.339652858,13.2342005,0.399752021,276.0959954,0.032000002,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
6.981455519,0.72553144,1.373353948,,,,,,,280.0959954,4.032000065,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.081156405,0.725295545,1.374235812,,,,,,,284.0959949,8.031999588,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.180857302,0.728537552,1.374489145,,,,,,,288.0959949,12.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.280558199,0.725438675,1.374306955,42.7017942,0.043143118,0.027136281,0.359922687,13.09247165,0.397662699,292.0959949,16.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.380259096,0.734127979,1.373801329,,,,,,,296.0959949,20.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.479959994,0.832496579,1.384674992,,,,,,,300.0959949,24.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.579660891,0.722548508,1.360920671,,,,,,,304.0959949,28.03199959,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.679361836,0.717947867,1.368231607,58.36362006,0.054654391,0.02076047,0.23313117,13.16009992,0.405554354,308.0959969,32.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.779062733,0.720058517,1.370291225,,,,,,,312.0959969,36.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.878763631,0.720351044,1.374089373,,,,,,,316.0959969,40.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
7.978464528,0.717837864,1.376304968,,,,,,,320.0959969,44.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.078165425,0.720441921,1.37671402,46.07268801,0.03699184,0.026420028,0.324944478,12.90398086,0.400319785,324.0959969,48.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.177866322,0.720053025,1.375868072,,,,,,,328.0959969,52.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.27756722,0.736392235,1.370149352,,,,,,,332.0959969,56.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.377268117,0.705222823,1.379845802,,,,,,,336.0959969,60.0320015,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.476968919,0.714731624,1.375667537,37.68871487,0.032844985,0.023937515,0.346535605,13.07713234,0.399299473,340.095993,64.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.576669817,0.71009382,1.377497362,,,,,,,344.095993,68.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.676370714,0.716503599,1.37643311,,,,,,,348.095993,72.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.776071611,0.719737585,1.37643428,,,,,,,352.095993,76.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.875772509,0.718692588,1.377959064,35.25618767,0.020762913,0.023413993,0.365215218,12.96354643,0.398994833,356.095993,80.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
8.975473406,0.717177563,1.376468442,,,,,,,360.095993,84.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.075174303,0.761100519,1.371345932,,,,,,,364.095993,88.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.1748752,0.712883836,1.373705176,,,,,,,368.095993,92.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.274576098,0.710297433,1.37712396,33.68786409,0.016231672,0.022912234,0.380665749,12.97370981,0.399552584,372.095993,96.03199768,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.374276995,0.710313337,1.37905336,,,,,,,376.095993,100.0319977,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.473977892,0.709642101,1.378531184,,,,,,,380.095993,104.0319977,00002-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.4747755,0.693525076,1.400134087,33.91624273,0.016157906,0.0237262,0.380634265,12.97504273,0.399479806,380.127993,0.032000002,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.574476398,0.719834095,1.379525499,,,,,,,384.1279931,4.032000065,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.674177284,0.712897427,1.376195148,,,,,,,388.1279926,8.031999588,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.773878181,0.717015743,1.374921086,,,,,,,392.1279926,12.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.873579079,0.716433681,1.374541198,31.22679665,0.01594804,0.024284472,0.376949265,12.95709892,0.398908883,396.1279926,16.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
9.973279976,0.715847856,1.375217028,,,,,,,400.1279926,20.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.07298087,0.711654893,1.377846152,,,,,,,404.1279926,24.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.17268177,0.715047492,1.37646524,,,,,,,408.1279926,28.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.27238272,0.71603661,1.375729732,29.89992047,0.016058671,0.024646214,0.376101789,12.90716001,0.398684144,412.1279945,32.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.37208361,0.715980726,1.376625967,,,,,,,416.1279945,36.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.47178451,0.707448071,1.379041559,,,,,,,420.1279945,40.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.57148541,0.715167371,1.376857704,,,,,,,424.1279945,44.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.57228301,0.706001759,1.380392551,32.49482533,0.018734533,0.027502126,0.373563629,12.84772285,0.399636686,424.1599945,0.032000002,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.67198391,0.717638075,1.375738187,,,,,,,428.1599946,4.032000065,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.7716848,0.717612319,1.373780817,,,,,,,432.1599941,8.031999588,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.8713857,0.71046433,1.375342209,,,,,,,436.1599941,12.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
10.97108659,0.710496763,1.376848847,28.83786235,0.012544642,0.023662642,0.379257117,12.85966917,0.398431242,440.1599941,16.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
