epoch,G_loss,D_loss,kimg_acu,kimg,run_id
9.275373705,0.738125443,1.368240237,372.127993,0.032000002,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
9.375074604,0.729444114,1.372785714,376.1279931,4.032000065,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
9.474775489,0.729478873,1.370803311,380.1279926,8.031999588,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
9.574476387,0.72523116,1.372738594,384.1279926,12.03199959,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
9.674177284,0.724626514,1.374073174,388.1279926,16.03199959,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
9.773878181,0.723330688,1.374420295,392.1279926,20.03199959,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
9.873579079,0.722235223,1.374962113,396.1279926,24.03199959,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
9.973279976,0.723626161,1.375125199,400.1279926,28.03199959,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.07298092,0.721757001,1.374731361,404.1279945,32.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.17268182,0.723694377,1.375116235,408.1279945,36.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.27238272,0.720731238,1.375624643,412.1279945,40.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.37208361,0.719084344,1.376141679,416.1279945,44.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.47178451,0.71742626,1.37676441,420.1279945,48.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.57148541,0.716814793,1.376754743,424.1279945,52.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.6711863,0.719210378,1.377309338,428.1279945,56.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.7708872,0.71777736,1.377323879,432.1279945,60.0320015,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.870588,0.721740897,1.376472065,436.1279907,64.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
10.9702889,0.717412622,1.376533725,440.1279907,68.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.0699898,0.720133102,1.376181445,444.1279907,72.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.1696907,0.716245502,1.377424694,448.1279907,76.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.26939159,0.716686367,1.376722612,452.1279907,80.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.36909249,0.717770293,1.376067612,456.1279907,84.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.46879339,0.717397886,1.375753124,460.1279907,88.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.56849429,0.718908082,1.376791772,464.1279907,92.03199768,00003-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.56929189,0.644258142,1.383240581,464.1599907,0.032000002,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.66899279,0.728032591,1.372169764,468.1599908,4.032000065,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.76869368,0.722993273,1.371419963,472.1599903,8.031999588,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.86839457,0.724662602,1.371894691,476.1599903,12.03199959,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
11.96809547,0.723842893,1.371644433,480.1599903,16.03199959,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.06779637,0.721274446,1.372394963,484.1599903,20.03199959,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.16749727,0.720157159,1.373803189,488.1599903,24.03199959,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.26719816,0.721022452,1.372974216,492.1599903,28.03199959,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.36689911,0.717111402,1.373693588,496.1599922,32.0320015,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.46660001,0.71946519,1.374821688,500.1599922,36.0320015,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.5663009,0.717492788,1.374529627,504.1599922,40.0320015,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.6660018,0.716315059,1.376123786,508.1599922,44.0320015,00004-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.66679941,0.709576607,1.359941721,508.1919922,0.032000002,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.76650031,0.724162025,1.37166407,512.1919923,4.032000065,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.86620119,0.72354972,1.369898311,516.1919918,8.031999588,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
12.96590209,0.720437922,1.370593406,520.1919918,12.03199959,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.06560299,0.719597925,1.371424214,524.1919918,16.03199959,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.16530388,0.720555644,1.372079992,528.1919918,20.03199959,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.26500478,0.7220778,1.372293249,532.1919918,24.03199959,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.36470568,0.719337883,1.372378044,536.1919918,28.03199959,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.46440662,0.716332585,1.372626137,540.1919937,32.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.56410752,0.718100798,1.374920406,544.1919937,36.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.66380842,0.719170166,1.373586643,548.1919937,40.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.76350931,0.715098284,1.374332879,552.1919937,44.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.86321021,0.717242711,1.37368656,556.1919937,48.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
13.96291111,0.714516545,1.373979692,560.1919937,52.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.06261201,0.716618957,1.374574815,564.1919937,56.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.1623129,0.714242175,1.374576306,568.1919937,60.0320015,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.26201371,0.716600038,1.374482782,572.1919899,64.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.3617146,0.715195651,1.374618834,576.1919899,68.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.4614155,0.716290382,1.374475643,580.1919899,72.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.5611164,0.71686214,1.374312414,584.1919899,76.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.6608173,0.715859831,1.374139654,588.1919899,80.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.76051819,0.719327861,1.374074183,592.1919899,84.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.86021909,0.714658185,1.37337699,596.1919899,88.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
14.95991999,0.718990511,1.37304845,600.1919899,92.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.05962088,0.713313913,1.374253722,604.1919899,96.03199768,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.15932178,0.71413852,1.374722008,608.1919899,100.0319977,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.25902268,0.716109779,1.374896563,612.1919899,104.0319977,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.35872358,0.71822252,1.373867713,616.1919899,108.0319977,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.45842447,0.719636575,1.372424383,620.1919899,112.0319977,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.55812537,0.718905873,1.372647056,624.1919899,116.0319977,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.65782627,0.716214273,1.373012757,628.1919899,120.0319977,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.75752717,0.716461772,1.372539991,632.1919899,124.0319977,00005-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.75832477,0.725293517,1.361626148,632.2239899,0.032000002,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.85802567,0.719643011,1.370261979,636.22399,4.032000065,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
15.95772656,0.718775041,1.369563119,640.2239895,8.031999588,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.05742745,0.71694262,1.370583361,644.2239895,12.03199959,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.15712835,0.719649845,1.370457791,648.2239895,16.03199959,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.25682925,0.717323355,1.370997538,652.2239895,20.03199959,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.35653015,0.717184,1.371054362,656.2239895,24.03199959,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.45623104,0.716199633,1.371011429,660.2239895,28.03199959,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.55593199,0.714487082,1.371683272,664.2239914,32.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.65563289,0.71632371,1.371963213,668.2239914,36.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.75533378,0.716264745,1.371704994,672.2239914,40.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.85503468,0.716293899,1.372545285,676.2239914,44.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
16.95473558,0.717849478,1.371717023,680.2239914,48.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.05443648,0.719768636,1.371668336,684.2239914,52.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.15413737,0.716404471,1.371290373,688.2239914,56.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.25383827,0.715460754,1.37129068,692.2239914,60.0320015,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.35353907,0.715414326,1.372119607,696.2239876,64.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.45323997,0.714731442,1.372556064,700.2239876,68.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.55294087,0.714853127,1.371575979,704.2239876,72.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.65264176,0.716456192,1.372508718,708.2239876,76.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.75234266,0.715363334,1.372310667,712.2239876,80.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.85204356,0.717513248,1.370597757,716.2239876,84.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
17.95174446,0.718927263,1.370031409,720.2239876,88.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.05144535,0.721464491,1.371591681,724.2239876,92.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.15114625,0.711949715,1.371920429,728.2239876,96.03199768,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.25084715,0.715057929,1.371948164,732.2239876,100.0319977,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.35054805,0.714603277,1.371755765,736.2239876,104.0319977,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.45024894,0.713870718,1.372571659,740.2239876,108.0319977,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.54994984,0.720040335,1.371751166,744.2239876,112.0319977,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.64965074,0.715924103,1.371899016,748.2239876,116.0319977,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.74935163,0.716213814,1.372222195,752.2239876,120.0319977,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
18.84905253,0.719039577,1.370639973,756.2239876,124.0319977,00006-frames_extraidos-11gb-gpu-gamma8-batch32-ada-target0.6-resumecustom
