epoch,loss_G,loss_D,FID,KID,JSD,SSIM,PSNR,LPIPS
1,0.405159563,-0.502936602,,,,,,
2,0.345788211,-0.372592747,,,,,,
3,0.491544098,-0.361171365,,,,,,
4,0.858578146,-0.945566416,,,,,,
5,0.651406527,-0.48619312,123.727814,0.07348717,0.51742098,0.373839364,13.04695791,0.355343342
6,0.926222742,-0.747481227,,,,,,
7,0.632246971,-0.73019135,,,,,,
8,0.308942407,-0.361593157,,,,,,
9,0.827808738,-0.783437073,,,,,,
10,0.586927354,-0.692214608,108.1699595,0.06835673,0.498559509,0.381297824,13.80904708,0.34134236
11,0.610708177,-0.754178762,,,,,,
12,0.365525991,-0.385083973,,,,,,
13,0.623907745,-0.438391387,,,,,,
14,1.086147666,-0.719503641,,,,,,
15,0.515705049,-0.410054326,115.0491963,0.083398193,0.496963059,0.355805935,12.3068661,0.341052175
16,0.625836134,-0.573201418,,,,,,
17,0.907893419,-0.531566501,,,,,,
18,0.637079716,-0.284107864,,,,,,
19,0.583550692,0.170070767,,,,,,
20,0.455383629,-0.458367586,117.714442,0.06514322,0.499126808,0.37320389,13.26929056,0.339122146
21,0.32827428,-0.55329442,,,,,,
22,0.360493064,-0.456457376,,,,,,
23,0.856749237,-0.614496589,,,,,,
24,0.400351882,-0.413359523,,,,,,
25,0.956371784,-0.363602281,104.5144161,0.0449741,0.496477964,0.37575373,13.40654561,0.335776031
26,0.654508352,-0.576472759,,,,,,
27,0.701815009,-0.502805829,,,,,,
28,0.360063136,-0.455034494,,,,,,
29,0.744776487,-0.695677638,,,,,,
30,0.521703601,-0.811478138,96.46163629,0.025805684,0.499782265,0.373635934,12.94825205,0.336192369
31,0.893342137,-0.163028941,,,,,,
32,1.072034121,-0.71181643,,,,,,
33,0.803792894,-0.673269451,,,,,,
34,0.496554583,-0.039268434,,,,,,
35,0.62500912,-0.427581042,90.13353935,0.044818319,0.520931813,0.373250196,13.10231554,0.351442426
36,1.053052187,-0.657862782,,,,,,
37,0.816815138,-0.508344054,,,,,,
38,0.713205457,-0.186521232,,,,,,
39,0.622596979,-0.470690489,,,,,,
40,1.076470256,-1.144463778,105.9268717,0.035956375,0.511004379,0.374648178,12.75887735,0.34297201
41,0.484027147,-0.42459932,,,,,,
42,0.334634572,-0.464380682,,,,,,
43,0.725174904,-0.627916873,,,,,,
44,1.119454503,-0.938357174,,,,,,
45,0.646993279,-0.347277075,92.99136027,0.031799305,0.497994524,0.381072394,13.57032771,0.325124979
46,0.692118168,-0.309010208,,,,,,
47,0.860583305,-1.16988337,,,,,,
48,0.542345881,-0.512346387,,,,,,
49,0.387650311,-1.156597137,,,,,,
50,1.148164868,-0.722327113,85.22818248,0.016878203,0.488903858,0.37643384,13.11671594,0.330019325
51,0.854344487,-0.570663989,,,,,,
52,0.633982301,-0.773547888,,,,,,
53,0.772468865,-0.679828823,,,,,,
54,0.697100461,-0.420260012,,,,,,
55,0.872389197,-0.813162446,87.69573265,0.017191099,0.489094089,0.378434723,13.11289505,0.331053138
56,0.595800221,-0.302203685,,,,,,
57,0.465506732,-0.438163728,,,,,,
58,0.603109956,-0.856821656,,,,,,
59,0.74266243,-0.306501627,,,,,,
60,0.542399406,-0.470059961,97.6325201,0.037303001,0.468158576,0.391076396,13.55799479,0.325725019
61,0.584909558,-0.738609195,,,,,,
62,0.649938583,-0.213613659,,,,,,
63,1.076694965,-1.028839469,,,,,,
64,0.857487917,-0.283021927,,,,,,
65,1.230889916,-0.985324025,91.39379269,0.028338537,0.498694443,0.379002801,12.83999405,0.342224717
66,1.04163909,-0.989460945,,,,,,
67,0.721949577,-1.0760777,,,,,,
68,0.795558572,-0.637429416,,,,,,
69,0.714411914,-0.975939512,,,,,,
70,0.926223695,-1.198779106,106.784777,0.026452241,0.483647949,0.377136306,13.17379069,0.321615338
71,0.751126587,-0.758371711,,,,,,
72,0.245498538,-0.47271663,,,,,,
73,1.0012784,-0.394951582,,,,,,
74,0.742534816,-0.585512877,,,,,,
75,0.675325632,-0.534477413,102.1781724,0.029918317,0.500248324,0.366802905,13.10511793,0.347228885
76,1.190104723,-0.723080635,,,,,,
77,0.8660537,-0.945982814,,,,,,
78,0.970680118,-0.731906891,,,,,,
79,0.664062977,-0.60240674,,,,,,
80,0.94688499,-1.39548552,98.13579168,0.019208863,0.500510492,0.372816799,12.96529165,0.336811662
81,0.886823952,-0.659742415,,,,,,
82,0.531253576,-0.781849742,,,,,,
83,0.386422813,-1.045629621,,,,,,
84,0.913457513,-0.705631733,,,,,,
85,0.821648955,-0.923190475,94.35453362,0.012983123,0.506051954,0.373501551,13.18962061,0.346789837
86,0.615245521,-0.442358255,,,,,,
87,0.549347401,-0.586689889,,,,,,
88,0.114778064,-0.733081639,,,,,,
89,0.677685976,-0.636726618,,,,,,
90,1.02426374,-0.999330938,105.8869734,0.029004741,0.491005054,0.389989645,13.2333319,0.325863332
91,0.830268025,-0.86119324,,,,,,
92,0.857733309,-0.786224604,,,,,,
93,0.443685085,-0.464695752,,,,,,
94,0.895995498,-0.894557476,,,,,,
95,1.020879269,-0.905334175,93.53398177,0.01521823,0.511749708,0.379406861,12.83531644,0.336782455
96,0.87725544,-0.406372994,,,,,,
97,0.566431522,-0.74517715,,,,,,
98,0.678591251,-0.318286061,,,,,,
99,1.019383669,-1.02824676,,,,,,
100,0.946150899,-0.754732013,85.09267354,0.012598353,0.48246978,0.375235601,13.17871602,0.327377468
101,1.128981709,-0.440073967,,,,,,
102,0.702962995,-0.678623736,,,,,,
103,1.048121214,-0.751955986,,,,,,
104,0.524335623,-0.417703509,,,,,,
105,0.738398552,-1.07685411,90.07705872,0.020218063,0.503891042,0.376712997,13.00704083,0.341563344
106,0.984848976,-0.650632918,,,,,,
107,0.951467335,-0.724348962,,,,,,
108,1.120630383,-0.453295887,,,,,,
109,0.65892446,-1.039176464,,,,,,
110,1.00014925,-0.667318344,84.14747164,0.01573652,0.478517031,0.38270485,13.34201114,0.328452408
111,1.081263781,-0.862933278,,,,,,
112,0.551316857,-1.219364166,,,,,,
113,0.475116223,-0.315053105,,,,,,
114,0.406871676,-0.431699693,,,,,,
115,0.589752674,-0.372725606,109.3750671,0.017663043,0.49692857,0.369884761,12.63876617,0.333772898
116,0.961012602,-0.786544442,,,,,,
117,0.790091276,-0.407771647,,,,,,
118,0.875168025,-1.041120172,,,,,,
119,0.821090698,-0.293388933,,,,,,
120,0.974468708,-0.913447678,87.8346686,0.013761311,0.493935918,0.380475189,13.1140166,0.336698502
121,1.005707145,-0.405109048,,,,,,
122,0.868484378,-0.60005033,,,,,,
123,0.634283304,-0.34683758,,,,,,
124,0.783981085,-0.887701392,,,,,,
125,1.040054321,-0.752527118,100.6246136,0.013907823,0.496518329,0.376640947,13.21083478,0.33307597
126,0.732663929,-0.535650134,,,,,,
127,1.0291785,-0.884031534,,,,,,
128,1.135158777,-0.861245751,,,,,,
129,0.358833224,-0.667244434,,,,,,
130,0.818120003,-0.826827884,95.46697066,0.017353211,0.509301106,0.377316839,13.05120451,0.349376738
131,0.625558734,-0.890004575,,,,,,
132,0.871450663,-0.953076363,,,,,,
133,0.688448071,-0.331580579,,,,,,
134,0.628045738,-0.921111524,,,,,,
135,0.791539609,-0.390659571,90.53238035,0.016135547,0.49979504,0.369091464,13.08392997,0.338445842
136,0.846292198,-0.745712996,,,,,,
137,0.999881387,-0.891798079,,,,,,
138,0.783972502,-1.049427271,,,,,,
139,0.395881355,-0.627843916,,,,,,
140,0.444965541,-0.440739214,110.8199463,0.013480793,0.48476709,0.377407311,13.04904396,0.327883095
141,0.38998431,-0.897988439,,,,,,
142,0.882830024,-0.552966297,,,,,,
143,0.860273242,-0.759042263,,,,,,
144,0.865311384,-0.871966064,,,,,,
145,0.783292413,-0.797516644,92.11954582,0.005649002,0.517846249,0.3619058,12.89620381,0.338373244
146,0.524703085,-0.685619831,,,,,,
147,1.055868864,-0.935625911,,,,,,
148,0.45117116,-0.554396808,,,,,,
149,0.983102441,-0.751336157,,,,,,
150,0.974929452,-0.986946225,,,,,,
151,0.797898531,-0.315024853,,,,,,
152,0.601236105,-0.55717653,,,,,,
153,0.78848207,-0.31725657,,,,,,
154,0.966414452,-0.916492939,,,,,,
155,0.871075571,-0.460170925,99.99879501,0.011393582,0.480330098,0.387921772,13.30374705,0.327790529
156,0.916805387,-0.919023514,,,,,,
157,0.366609812,-0.460725665,,,,,,
158,0.873160005,-0.076771125,,,,,,
159,0.860096693,-0.982223332,,,,,,
160,0.935127497,-0.603165507,87.75883087,0.011981742,0.493351477,0.373103862,13.03078907,0.323512375
161,0.816571474,-0.501609385,,,,,,
162,0.783341467,-0.990607083,,,,,,
163,0.919796348,-0.740749955,,,,,,
164,0.704546213,-0.667216539,,,,,,
165,0.855063915,-0.41998595,89.68006945,0.007294492,0.510492428,0.373051704,13.04836565,0.344646156
166,0.723230243,-0.506309509,,,,,,
167,0.298258275,-0.284409851,,,,,,
168,0.82351923,-0.859574914,,,,,,
169,0.324364662,-0.987023234,,,,,,
170,1.004250765,-0.640889466,98.17162715,0.007958205,0.497221189,0.376256402,12.66757006,0.318403333
171,0.584202647,-0.232391611,,,,,,
172,1.108916283,-0.750447094,,,,,,
173,0.637285948,-0.494222641,,,,,,
174,1.074491262,-1.152298808,,,,,,
175,0.564441323,-0.740089774,95.21300365,0.017562246,0.49592563,0.388499862,13.32186229,0.330173433
176,0.673450708,-0.624640286,,,,,,
177,1.068084836,-1.010206938,,,,,,
178,0.875687957,-0.431801885,,,,,,
179,0.994489729,-0.816453815,,,,,,
